1.577648899999999976e+01,1.122406999999999933e+01
1.703233000000000175e+01,1.122406999999999933e+01
1.828817000000000093e+01,1.122406999999999933e+01
1.954400800000000160e+01,1.122406999999999933e+01
2.079984899999999826e+01,1.122406999999999933e+01
2.205568900000000099e+01,1.122406999999999933e+01
2.331152900000000017e+01,1.122406999999999933e+01
2.456736899999999935e+01,1.122406999999999933e+01
2.582320999999999955e+01,1.122406999999999933e+01
2.707904800000000023e+01,1.122406999999999933e+01
2.833488799999999941e+01,1.122406999999999933e+01
2.959072899999999962e+01,1.122406999999999933e+01
3.084656899999999879e+01,1.122406999999999933e+01
3.210240900000000153e+01,1.122406999999999933e+01
3.335824999999999818e+01,1.122406999999999933e+01
3.461408999999999736e+01,1.122406999999999933e+01
3.586992999999999654e+01,1.122406999999999933e+01
3.712576700000000329e+01,1.122406999999999933e+01
3.838160700000000247e+01,1.122406999999999933e+01
3.963744700000000165e+01,1.122406999999999933e+01
4.089328799999999831e+01,1.122406999999999933e+01
4.214912799999999748e+01,1.122406999999999933e+01
4.340496799999999666e+01,1.122406999999999933e+01
4.466080900000000042e+01,1.122406999999999933e+01
4.591664899999999960e+01,1.122406999999999933e+01
4.717248899999999878e+01,1.122406999999999933e+01
4.842832899999999796e+01,1.122406999999999933e+01
4.968416599999999761e+01,1.122406999999999933e+01
5.094000599999999679e+01,1.122406999999999933e+01
5.219584700000000055e+01,1.122406999999999933e+01
5.345168699999999973e+01,1.122406999999999933e+01
5.470752699999999891e+01,1.122406999999999933e+01
5.596336699999999809e+01,1.122406999999999933e+01
5.721920800000000185e+01,1.122406999999999933e+01
5.847504800000000103e+01,1.122406999999999933e+01
5.973088800000000020e+01,1.122406999999999933e+01
6.098672899999999686e+01,1.122406999999999933e+01
6.224256900000000314e+01,1.122406999999999933e+01
6.349840499999999821e+01,1.122406999999999933e+01
6.475424999999999898e+01,1.122406999999999933e+01
6.601008600000000115e+01,1.122406999999999933e+01
6.726592999999999734e+01,1.122406999999999933e+01
6.852176699999999698e+01,1.122406999999999933e+01
6.977760299999999916e+01,1.122406999999999933e+01
7.103344699999999534e+01,1.122406999999999933e+01
7.228928399999999499e+01,1.122406999999999933e+01
7.354512800000000539e+01,1.122406999999999933e+01
7.480096399999999335e+01,1.122406999999999933e+01
7.605680800000000374e+01,1.122406999999999933e+01
7.731264500000000339e+01,1.122406999999999933e+01
7.856848899999999958e+01,1.122406999999999933e+01
-7.841150700000000029e+01,9.968228999999999118e+00
-7.715567000000000064e+01,9.968228999999999118e+00
-7.589982600000000446e+01,9.968228999999999118e+00
-7.464399000000000228e+01,9.968228999999999118e+00
-7.338814499999999441e+01,9.968228999999999118e+00
-7.213230900000000645e+01,9.968228999999999118e+00
-7.087646499999999605e+01,9.968228999999999118e+00
-6.962062799999999640e+01,9.968228999999999118e+00
-6.836478400000000022e+01,9.968228999999999118e+00
-6.710894799999999805e+01,9.968228999999999118e+00
-6.585310400000000186e+01,9.968228999999999118e+00
-6.459726700000000221e+01,9.968228999999999118e+00
-6.334142700000000303e+01,9.968228999999999118e+00
-6.208558699999999675e+01,9.968228999999999118e+00
-6.082974600000000009e+01,9.968228999999999118e+00
-5.957390600000000092e+01,9.968228999999999118e+00
-5.831806600000000174e+01,9.968228999999999118e+00
-5.706222900000000209e+01,9.968228999999999118e+00
-5.580638900000000291e+01,9.968228999999999118e+00
-5.455054899999999662e+01,9.968228999999999118e+00
-5.329470799999999997e+01,9.968228999999999118e+00
-5.203886800000000079e+01,9.968228999999999118e+00
-5.078302800000000161e+01,9.968228999999999118e+00
-4.952718699999999785e+01,9.968228999999999118e+00
-4.827134699999999867e+01,9.968228999999999118e+00
-4.701550699999999949e+01,9.968228999999999118e+00
-4.575966600000000284e+01,9.968228999999999118e+00
-4.450382599999999655e+01,9.968228999999999118e+00
-4.324799000000000149e+01,9.968228999999999118e+00
-4.199214899999999773e+01,9.968228999999999118e+00
-4.073630899999999855e+01,9.968228999999999118e+00
-3.948046899999999937e+01,9.968228999999999118e+00
-3.822462800000000271e+01,9.968228999999999118e+00
-3.696878800000000354e+01,9.968228999999999118e+00
-3.571294799999999725e+01,9.968228999999999118e+00
-3.445710799999999807e+01,9.968228999999999118e+00
-3.320126700000000142e+01,9.968228999999999118e+00
-3.194542900000000074e+01,9.968228999999999118e+00
-3.068958900000000156e+01,9.968228999999999118e+00
-2.943374800000000135e+01,9.968228999999999118e+00
-2.817790799999999862e+01,9.968228999999999118e+00
-2.692207000000000150e+01,9.968228999999999118e+00
-2.566622900000000129e+01,9.968228999999999118e+00
-2.441038899999999856e+01,9.968228999999999118e+00
-2.315454899999999938e+01,9.968228999999999118e+00
-2.189870799999999917e+01,9.968228999999999118e+00
-2.064286999999999850e+01,9.968228999999999118e+00
-1.938702999999999932e+01,9.968228999999999118e+00
-1.813118899999999911e+01,9.968228999999999118e+00
-1.687534899999999993e+01,9.968228999999999118e+00
-1.561951000000000001e+01,9.968228999999999118e+00
-1.436366899999999980e+01,9.968228999999999118e+00
-1.310782900000000062e+01,9.968228999999999118e+00
-1.185199000000000069e+01,9.968228999999999118e+00
-1.059614900000000048e+01,9.968228999999999118e+00
-9.340308999999999529e+00,9.968228999999999118e+00
-8.084469999999999601e+00,9.968228999999999118e+00
-6.828629000000000282e+00,9.968228999999999118e+00
-5.572790000000000354e+00,9.968228999999999118e+00
-4.316950000000000287e+00,9.968228999999999118e+00
-3.061110000000000220e+00,9.968228999999999118e+00
-1.805269999999999930e+00,9.968228999999999118e+00
-5.494299999999999740e-01,9.968228999999999118e+00
7.064099999999999824e-01,9.968228999999999118e+00
1.962250000000000050e+00,9.968228999999999118e+00
3.218090000000000117e+00,9.968228999999999118e+00
4.473930000000000184e+00,9.968228999999999118e+00
5.729770000000000252e+00,9.968228999999999118e+00
6.985610000000000319e+00,9.968228999999999118e+00
8.241448999999999359e+00,9.968228999999999118e+00
9.497289999999999566e+00,9.968228999999999118e+00
1.075313000000000052e+01,9.968228999999999118e+00
1.200896900000000045e+01,9.968228999999999118e+00
1.326481000000000066e+01,9.968228999999999118e+00
1.452064900000000058e+01,9.968228999999999118e+00
1.577648899999999976e+01,9.968228999999999118e+00
1.703233000000000175e+01,9.968228999999999118e+00
1.828817000000000093e+01,9.968228999999999118e+00
1.954400800000000160e+01,9.968228999999999118e+00
2.079984899999999826e+01,9.968228999999999118e+00
2.205568900000000099e+01,9.968228999999999118e+00
2.331152900000000017e+01,9.968228999999999118e+00
2.456736899999999935e+01,9.968228999999999118e+00
2.582320999999999955e+01,9.968228999999999118e+00
2.707904800000000023e+01,9.968228999999999118e+00
2.833488799999999941e+01,9.968228999999999118e+00
2.959072899999999962e+01,9.968228999999999118e+00
3.084656899999999879e+01,9.968228999999999118e+00
3.210240900000000153e+01,9.968228999999999118e+00
3.335824999999999818e+01,9.968228999999999118e+00
3.461408999999999736e+01,9.968228999999999118e+00
3.586992999999999654e+01,9.968228999999999118e+00
3.712576700000000329e+01,9.968228999999999118e+00
3.838160700000000247e+01,9.968228999999999118e+00
3.963744700000000165e+01,9.968228999999999118e+00
4.089328799999999831e+01,9.968228999999999118e+00
4.214912799999999748e+01,9.968228999999999118e+00
4.340496799999999666e+01,9.968228999999999118e+00
4.466080900000000042e+01,9.968228999999999118e+00
4.591664899999999960e+01,9.968228999999999118e+00
4.717248899999999878e+01,9.968228999999999118e+00
4.842832899999999796e+01,9.968228999999999118e+00
4.968416599999999761e+01,9.968228999999999118e+00
5.094000599999999679e+01,9.968228999999999118e+00
5.219584700000000055e+01,9.968228999999999118e+00
5.345168699999999973e+01,9.968228999999999118e+00
5.470752699999999891e+01,9.968228999999999118e+00
5.596336699999999809e+01,9.968228999999999118e+00
5.721920800000000185e+01,9.968228999999999118e+00
5.847504800000000103e+01,9.968228999999999118e+00
5.973088800000000020e+01,9.968228999999999118e+00
6.098672899999999686e+01,9.968228999999999118e+00
6.224256900000000314e+01,9.968228999999999118e+00
6.349840499999999821e+01,9.968228999999999118e+00
6.475424999999999898e+01,9.968228999999999118e+00
6.601008600000000115e+01,9.968228999999999118e+00
6.726592999999999734e+01,9.968228999999999118e+00
6.852176699999999698e+01,9.968228999999999118e+00
6.977760299999999916e+01,9.968228999999999118e+00
7.103344699999999534e+01,9.968228999999999118e+00
7.228928399999999499e+01,9.968228999999999118e+00
7.354512800000000539e+01,9.968228999999999118e+00
7.480096399999999335e+01,9.968228999999999118e+00
7.605680800000000374e+01,9.968228999999999118e+00
7.731264500000000339e+01,9.968228999999999118e+00
7.856848899999999958e+01,9.968228999999999118e+00
-7.841150700000000029e+01,8.712389999999999191e+00
-7.715567000000000064e+01,8.712389999999999191e+00
-7.589982600000000446e+01,8.712389999999999191e+00
-7.464399000000000228e+01,8.712389999999999191e+00
-7.338814499999999441e+01,8.712389999999999191e+00
-7.213230900000000645e+01,8.712389999999999191e+00
-7.087646499999999605e+01,8.712389999999999191e+00
-6.962062799999999640e+01,8.712389999999999191e+00
-6.836478400000000022e+01,8.712389999999999191e+00
-6.710894799999999805e+01,8.712389999999999191e+00
-6.585310400000000186e+01,8.712389999999999191e+00
-6.459726700000000221e+01,8.712389999999999191e+00
-6.334142700000000303e+01,8.712389999999999191e+00
-6.208558699999999675e+01,8.712389999999999191e+00
-6.082974600000000009e+01,8.712389999999999191e+00
-5.957390600000000092e+01,8.712389999999999191e+00
-5.831806600000000174e+01,8.712389999999999191e+00
-5.706222900000000209e+01,8.712389999999999191e+00
-5.580638900000000291e+01,8.712389999999999191e+00
-5.455054899999999662e+01,8.712389999999999191e+00
-5.329470799999999997e+01,8.712389999999999191e+00
-5.203886800000000079e+01,8.712389999999999191e+00
-5.078302800000000161e+01,8.712389999999999191e+00
-4.952718699999999785e+01,8.712389999999999191e+00
-4.827134699999999867e+01,8.712389999999999191e+00
-4.701550699999999949e+01,8.712389999999999191e+00
-4.575966600000000284e+01,8.712389999999999191e+00
-4.450382599999999655e+01,8.712389999999999191e+00
-4.324799000000000149e+01,8.712389999999999191e+00
-4.199214899999999773e+01,8.712389999999999191e+00
-4.073630899999999855e+01,8.712389999999999191e+00
-3.948046899999999937e+01,8.712389999999999191e+00
-3.822462800000000271e+01,8.712389999999999191e+00
-3.696878800000000354e+01,8.712389999999999191e+00
-3.571294799999999725e+01,8.712389999999999191e+00
-3.445710799999999807e+01,8.712389999999999191e+00
-3.320126700000000142e+01,8.712389999999999191e+00
-3.194542900000000074e+01,8.712389999999999191e+00
-3.068958900000000156e+01,8.712389999999999191e+00
-2.943374800000000135e+01,8.712389999999999191e+00
-2.817790799999999862e+01,8.712389999999999191e+00
-2.692207000000000150e+01,8.712389999999999191e+00
-2.566622900000000129e+01,8.712389999999999191e+00
-2.441038899999999856e+01,8.712389999999999191e+00
-2.315454899999999938e+01,8.712389999999999191e+00
-2.189870799999999917e+01,8.712389999999999191e+00
-2.064286999999999850e+01,8.712389999999999191e+00
-1.938702999999999932e+01,8.712389999999999191e+00
-1.813118899999999911e+01,8.712389999999999191e+00
-1.687534899999999993e+01,8.712389999999999191e+00
-1.561951000000000001e+01,8.712389999999999191e+00
-1.436366899999999980e+01,8.712389999999999191e+00
-1.310782900000000062e+01,8.712389999999999191e+00
-1.185199000000000069e+01,8.712389999999999191e+00
-1.059614900000000048e+01,8.712389999999999191e+00
-9.340308999999999529e+00,8.712389999999999191e+00
-8.084469999999999601e+00,8.712389999999999191e+00
-6.828629000000000282e+00,8.712389999999999191e+00
-5.572790000000000354e+00,8.712389999999999191e+00
-4.316950000000000287e+00,8.712389999999999191e+00
-3.061110000000000220e+00,8.712389999999999191e+00
-1.805269999999999930e+00,8.712389999999999191e+00
-5.494299999999999740e-01,8.712389999999999191e+00
7.064099999999999824e-01,8.712389999999999191e+00
1.962250000000000050e+00,8.712389999999999191e+00
3.218090000000000117e+00,8.712389999999999191e+00
4.473930000000000184e+00,8.712389999999999191e+00
5.729770000000000252e+00,8.712389999999999191e+00
6.985610000000000319e+00,8.712389999999999191e+00
8.241448999999999359e+00,8.712389999999999191e+00
9.497289999999999566e+00,8.712389999999999191e+00
1.075313000000000052e+01,8.712389999999999191e+00
1.200896900000000045e+01,8.712389999999999191e+00
1.326481000000000066e+01,8.712389999999999191e+00
1.452064900000000058e+01,8.712389999999999191e+00
1.577648899999999976e+01,8.712389999999999191e+00
1.703233000000000175e+01,8.712389999999999191e+00
1.828817000000000093e+01,8.712389999999999191e+00
1.954400800000000160e+01,8.712389999999999191e+00
2.079984899999999826e+01,8.712389999999999191e+00
2.205568900000000099e+01,8.712389999999999191e+00
2.331152900000000017e+01,8.712389999999999191e+00
2.456736899999999935e+01,8.712389999999999191e+00
2.582320999999999955e+01,8.712389999999999191e+00
2.707904800000000023e+01,8.712389999999999191e+00
2.833488799999999941e+01,8.712389999999999191e+00
2.959072899999999962e+01,8.712389999999999191e+00
3.084656899999999879e+01,8.712389999999999191e+00
3.210240900000000153e+01,8.712389999999999191e+00
3.335824999999999818e+01,8.712389999999999191e+00
3.461408999999999736e+01,8.712389999999999191e+00
3.586992999999999654e+01,8.712389999999999191e+00
3.712576700000000329e+01,8.712389999999999191e+00
3.838160700000000247e+01,8.712389999999999191e+00
3.963744700000000165e+01,8.712389999999999191e+00
4.089328799999999831e+01,8.712389999999999191e+00
4.214912799999999748e+01,8.712389999999999191e+00
4.340496799999999666e+01,8.712389999999999191e+00
4.466080900000000042e+01,8.712389999999999191e+00
4.591664899999999960e+01,8.712389999999999191e+00
4.717248899999999878e+01,8.712389999999999191e+00
4.842832899999999796e+01,8.712389999999999191e+00
4.968416599999999761e+01,8.712389999999999191e+00
5.094000599999999679e+01,8.712389999999999191e+00
5.219584700000000055e+01,8.712389999999999191e+00
5.345168699999999973e+01,8.712389999999999191e+00
5.470752699999999891e+01,8.712389999999999191e+00
5.596336699999999809e+01,8.712389999999999191e+00
5.721920800000000185e+01,8.712389999999999191e+00
5.847504800000000103e+01,8.712389999999999191e+00
5.973088800000000020e+01,8.712389999999999191e+00
6.098672899999999686e+01,8.712389999999999191e+00
6.224256900000000314e+01,8.712389999999999191e+00
6.349840499999999821e+01,8.712389999999999191e+00
6.475424999999999898e+01,8.712389999999999191e+00
6.601008600000000115e+01,8.712389999999999191e+00
6.726592999999999734e+01,8.712389999999999191e+00
6.852176699999999698e+01,8.712389999999999191e+00
6.977760299999999916e+01,8.712389999999999191e+00
7.103344699999999534e+01,8.712389999999999191e+00
7.228928399999999499e+01,8.712389999999999191e+00
7.354512800000000539e+01,8.712389999999999191e+00
7.480096399999999335e+01,8.712389999999999191e+00
7.605680800000000374e+01,8.712389999999999191e+00
7.731264500000000339e+01,8.712389999999999191e+00
7.856848899999999958e+01,8.712389999999999191e+00
-7.841150700000000029e+01,7.456550000000000011e+00
-7.715567000000000064e+01,7.456550000000000011e+00
-7.589982600000000446e+01,7.456550000000000011e+00
-7.464399000000000228e+01,7.456550000000000011e+00
-7.338814499999999441e+01,7.456550000000000011e+00
-7.213230900000000645e+01,7.456550000000000011e+00
-7.087646499999999605e+01,7.456550000000000011e+00
-6.962062799999999640e+01,7.456550000000000011e+00
-6.836478400000000022e+01,7.456550000000000011e+00
-6.710894799999999805e+01,7.456550000000000011e+00
-6.585310400000000186e+01,7.456550000000000011e+00
-6.459726700000000221e+01,7.456550000000000011e+00
-6.334142700000000303e+01,7.456550000000000011e+00
-6.208558699999999675e+01,7.456550000000000011e+00
-6.082974600000000009e+01,7.456550000000000011e+00
-5.957390600000000092e+01,7.456550000000000011e+00
-5.831806600000000174e+01,7.456550000000000011e+00
-5.706222900000000209e+01,7.456550000000000011e+00
-5.580638900000000291e+01,7.456550000000000011e+00
-5.455054899999999662e+01,7.456550000000000011e+00
-5.329470799999999997e+01,7.456550000000000011e+00
-5.203886800000000079e+01,7.456550000000000011e+00
-5.078302800000000161e+01,7.456550000000000011e+00
-4.952718699999999785e+01,7.456550000000000011e+00
-4.827134699999999867e+01,7.456550000000000011e+00
-4.701550699999999949e+01,7.456550000000000011e+00
-4.575966600000000284e+01,7.456550000000000011e+00
-4.450382599999999655e+01,7.456550000000000011e+00
-4.324799000000000149e+01,7.456550000000000011e+00
-4.199214899999999773e+01,7.456550000000000011e+00
-4.073630899999999855e+01,7.456550000000000011e+00
-3.948046899999999937e+01,7.456550000000000011e+00
-3.822462800000000271e+01,7.456550000000000011e+00
-3.696878800000000354e+01,7.456550000000000011e+00
-3.571294799999999725e+01,7.456550000000000011e+00
-3.445710799999999807e+01,7.456550000000000011e+00
-3.320126700000000142e+01,7.456550000000000011e+00
-3.194542900000000074e+01,7.456550000000000011e+00
-3.068958900000000156e+01,7.456550000000000011e+00
-2.943374800000000135e+01,7.456550000000000011e+00
-2.817790799999999862e+01,7.456550000000000011e+00
-2.692207000000000150e+01,7.456550000000000011e+00
-2.566622900000000129e+01,7.456550000000000011e+00
-2.441038899999999856e+01,7.456550000000000011e+00
-2.315454899999999938e+01,7.456550000000000011e+00
-2.189870799999999917e+01,7.456550000000000011e+00
-2.064286999999999850e+01,7.456550000000000011e+00
-1.938702999999999932e+01,7.456550000000000011e+00
-1.813118899999999911e+01,7.456550000000000011e+00
-1.687534899999999993e+01,7.456550000000000011e+00
-1.561951000000000001e+01,7.456550000000000011e+00
-1.436366899999999980e+01,7.456550000000000011e+00
-1.310782900000000062e+01,7.456550000000000011e+00
-1.185199000000000069e+01,7.456550000000000011e+00
-1.059614900000000048e+01,7.456550000000000011e+00
-9.340308999999999529e+00,7.456550000000000011e+00
-8.084469999999999601e+00,7.456550000000000011e+00
-6.828629000000000282e+00,7.456550000000000011e+00
-5.572790000000000354e+00,7.456550000000000011e+00
-4.316950000000000287e+00,7.456550000000000011e+00
-3.061110000000000220e+00,7.456550000000000011e+00
-1.805269999999999930e+00,7.456550000000000011e+00
-5.494299999999999740e-01,7.456550000000000011e+00
7.064099999999999824e-01,7.456550000000000011e+00
1.962250000000000050e+00,7.456550000000000011e+00
3.218090000000000117e+00,7.456550000000000011e+00
4.473930000000000184e+00,7.456550000000000011e+00
5.729770000000000252e+00,7.456550000000000011e+00
6.985610000000000319e+00,7.456550000000000011e+00
8.241448999999999359e+00,7.456550000000000011e+00
9.497289999999999566e+00,7.456550000000000011e+00
1.075313000000000052e+01,7.456550000000000011e+00
1.200896900000000045e+01,7.456550000000000011e+00
1.326481000000000066e+01,7.456550000000000011e+00
1.452064900000000058e+01,7.456550000000000011e+00
1.577648899999999976e+01,7.456550000000000011e+00
1.703233000000000175e+01,7.456550000000000011e+00
1.828817000000000093e+01,7.456550000000000011e+00
1.954400800000000160e+01,7.456550000000000011e+00
2.079984899999999826e+01,7.456550000000000011e+00
2.205568900000000099e+01,7.456550000000000011e+00
2.331152900000000017e+01,7.456550000000000011e+00
2.456736899999999935e+01,7.456550000000000011e+00
2.582320999999999955e+01,7.456550000000000011e+00
2.707904800000000023e+01,7.456550000000000011e+00
2.833488799999999941e+01,7.456550000000000011e+00
2.959072899999999962e+01,7.456550000000000011e+00
3.084656899999999879e+01,7.456550000000000011e+00
3.210240900000000153e+01,7.456550000000000011e+00
3.335824999999999818e+01,7.456550000000000011e+00
3.461408999999999736e+01,7.456550000000000011e+00
3.586992999999999654e+01,7.456550000000000011e+00
3.712576700000000329e+01,7.456550000000000011e+00
3.838160700000000247e+01,7.456550000000000011e+00
3.963744700000000165e+01,7.456550000000000011e+00
4.089328799999999831e+01,7.456550000000000011e+00
4.214912799999999748e+01,7.456550000000000011e+00
4.340496799999999666e+01,7.456550000000000011e+00
4.466080900000000042e+01,7.456550000000000011e+00
4.591664899999999960e+01,7.456550000000000011e+00
4.717248899999999878e+01,7.456550000000000011e+00
4.842832899999999796e+01,7.456550000000000011e+00
4.968416599999999761e+01,7.456550000000000011e+00
5.094000599999999679e+01,7.456550000000000011e+00
5.219584700000000055e+01,7.456550000000000011e+00
5.345168699999999973e+01,7.456550000000000011e+00
5.470752699999999891e+01,7.456550000000000011e+00
5.596336699999999809e+01,7.456550000000000011e+00
5.721920800000000185e+01,7.456550000000000011e+00
5.847504800000000103e+01,7.456550000000000011e+00
5.973088800000000020e+01,7.456550000000000011e+00
6.098672899999999686e+01,7.456550000000000011e+00
6.224256900000000314e+01,7.456550000000000011e+00
6.349840499999999821e+01,7.456550000000000011e+00
6.475424999999999898e+01,7.456550000000000011e+00
6.601008600000000115e+01,7.456550000000000011e+00
6.726592999999999734e+01,7.456550000000000011e+00
6.852176699999999698e+01,7.456550000000000011e+00
6.977760299999999916e+01,7.456550000000000011e+00
7.103344699999999534e+01,7.456550000000000011e+00
7.228928399999999499e+01,7.456550000000000011e+00
7.354512800000000539e+01,7.456550000000000011e+00
7.480096399999999335e+01,7.456550000000000011e+00
7.605680800000000374e+01,7.456550000000000011e+00
7.731264500000000339e+01,7.456550000000000011e+00
7.856848899999999958e+01,7.456550000000000011e+00
-7.841150700000000029e+01,6.200709999999999944e+00
-7.715567000000000064e+01,6.200709999999999944e+00
-7.589982600000000446e+01,6.200709999999999944e+00
-7.464399000000000228e+01,6.200709999999999944e+00
-7.338814499999999441e+01,6.200709999999999944e+00
-7.213230900000000645e+01,6.200709999999999944e+00
-7.087646499999999605e+01,6.200709999999999944e+00
-6.962062799999999640e+01,6.200709999999999944e+00
-6.836478400000000022e+01,6.200709999999999944e+00
-6.710894799999999805e+01,6.200709999999999944e+00
-6.585310400000000186e+01,6.200709999999999944e+00
-6.459726700000000221e+01,6.200709999999999944e+00
-6.334142700000000303e+01,6.200709999999999944e+00
-6.208558699999999675e+01,6.200709999999999944e+00
-6.082974600000000009e+01,6.200709999999999944e+00
-5.957390600000000092e+01,6.200709999999999944e+00
-5.831806600000000174e+01,6.200709999999999944e+00
-5.706222900000000209e+01,6.200709999999999944e+00
-5.580638900000000291e+01,6.200709999999999944e+00
-5.455054899999999662e+01,6.200709999999999944e+00
-5.329470799999999997e+01,6.200709999999999944e+00
-5.203886800000000079e+01,6.200709999999999944e+00
-5.078302800000000161e+01,6.200709999999999944e+00
-4.952718699999999785e+01,6.200709999999999944e+00
-4.827134699999999867e+01,6.200709999999999944e+00
-4.701550699999999949e+01,6.200709999999999944e+00
-4.575966600000000284e+01,6.200709999999999944e+00
-4.450382599999999655e+01,6.200709999999999944e+00
-4.324799000000000149e+01,6.200709999999999944e+00
-4.199214899999999773e+01,6.200709999999999944e+00
-4.073630899999999855e+01,6.200709999999999944e+00
-3.948046899999999937e+01,6.200709999999999944e+00
-3.822462800000000271e+01,6.200709999999999944e+00
-3.696878800000000354e+01,6.200709999999999944e+00
-3.571294799999999725e+01,6.200709999999999944e+00
-3.445710799999999807e+01,6.200709999999999944e+00
-3.320126700000000142e+01,6.200709999999999944e+00
-3.194542900000000074e+01,6.200709999999999944e+00
-3.068958900000000156e+01,6.200709999999999944e+00
-2.943374800000000135e+01,6.200709999999999944e+00
-2.817790799999999862e+01,6.200709999999999944e+00
-2.692207000000000150e+01,6.200709999999999944e+00
-2.566622900000000129e+01,6.200709999999999944e+00
-2.441038899999999856e+01,6.200709999999999944e+00
-2.315454899999999938e+01,6.200709999999999944e+00
-2.189870799999999917e+01,6.200709999999999944e+00
-2.064286999999999850e+01,6.200709999999999944e+00
-1.938702999999999932e+01,6.200709999999999944e+00
-1.813118899999999911e+01,6.200709999999999944e+00
-1.687534899999999993e+01,6.200709999999999944e+00
-1.561951000000000001e+01,6.200709999999999944e+00
-1.436366899999999980e+01,6.200709999999999944e+00
-1.310782900000000062e+01,6.200709999999999944e+00
-1.185199000000000069e+01,6.200709999999999944e+00
-1.059614900000000048e+01,6.200709999999999944e+00
-9.340308999999999529e+00,6.200709999999999944e+00
-8.084469999999999601e+00,6.200709999999999944e+00
-6.828629000000000282e+00,6.200709999999999944e+00
-5.572790000000000354e+00,6.200709999999999944e+00
-4.316950000000000287e+00,6.200709999999999944e+00
-3.061110000000000220e+00,6.200709999999999944e+00
-1.805269999999999930e+00,6.200709999999999944e+00
-5.494299999999999740e-01,6.200709999999999944e+00
7.064099999999999824e-01,6.200709999999999944e+00
1.962250000000000050e+00,6.200709999999999944e+00
3.218090000000000117e+00,6.200709999999999944e+00
4.473930000000000184e+00,6.200709999999999944e+00
5.729770000000000252e+00,6.200709999999999944e+00
6.985610000000000319e+00,6.200709999999999944e+00
8.241448999999999359e+00,6.200709999999999944e+00
9.497289999999999566e+00,6.200709999999999944e+00
1.075313000000000052e+01,6.200709999999999944e+00
1.200896900000000045e+01,6.200709999999999944e+00
1.326481000000000066e+01,6.200709999999999944e+00
1.452064900000000058e+01,6.200709999999999944e+00
1.577648899999999976e+01,6.200709999999999944e+00
1.703233000000000175e+01,6.200709999999999944e+00
1.828817000000000093e+01,6.200709999999999944e+00
1.954400800000000160e+01,6.200709999999999944e+00
2.079984899999999826e+01,6.200709999999999944e+00
2.205568900000000099e+01,6.200709999999999944e+00
2.331152900000000017e+01,6.200709999999999944e+00
2.456736899999999935e+01,6.200709999999999944e+00
2.582320999999999955e+01,6.200709999999999944e+00
2.707904800000000023e+01,6.200709999999999944e+00
2.833488799999999941e+01,6.200709999999999944e+00
2.959072899999999962e+01,6.200709999999999944e+00
3.084656899999999879e+01,6.200709999999999944e+00
3.210240900000000153e+01,6.200709999999999944e+00
3.335824999999999818e+01,6.200709999999999944e+00
3.461408999999999736e+01,6.200709999999999944e+00
3.586992999999999654e+01,6.200709999999999944e+00
3.712576700000000329e+01,6.200709999999999944e+00
3.838160700000000247e+01,6.200709999999999944e+00
3.963744700000000165e+01,6.200709999999999944e+00
4.089328799999999831e+01,6.200709999999999944e+00
4.214912799999999748e+01,6.200709999999999944e+00
4.340496799999999666e+01,6.200709999999999944e+00
4.466080900000000042e+01,6.200709999999999944e+00
4.591664899999999960e+01,6.200709999999999944e+00
4.717248899999999878e+01,6.200709999999999944e+00
4.842832899999999796e+01,6.200709999999999944e+00
4.968416599999999761e+01,6.200709999999999944e+00
5.094000599999999679e+01,6.200709999999999944e+00
5.219584700000000055e+01,6.200709999999999944e+00
5.345168699999999973e+01,6.200709999999999944e+00
5.470752699999999891e+01,6.200709999999999944e+00
5.596336699999999809e+01,6.200709999999999944e+00
5.721920800000000185e+01,6.200709999999999944e+00
5.847504800000000103e+01,6.200709999999999944e+00
5.973088800000000020e+01,6.200709999999999944e+00
6.098672899999999686e+01,6.200709999999999944e+00
6.224256900000000314e+01,6.200709999999999944e+00
6.349840499999999821e+01,6.200709999999999944e+00
6.475424999999999898e+01,6.200709999999999944e+00
6.601008600000000115e+01,6.200709999999999944e+00
6.726592999999999734e+01,6.200709999999999944e+00
6.852176699999999698e+01,6.200709999999999944e+00
6.977760299999999916e+01,6.200709999999999944e+00
7.103344699999999534e+01,6.200709999999999944e+00
7.228928399999999499e+01,6.200709999999999944e+00
7.354512800000000539e+01,6.200709999999999944e+00
7.480096399999999335e+01,6.200709999999999944e+00
7.605680800000000374e+01,6.200709999999999944e+00
7.731264500000000339e+01,6.200709999999999944e+00
7.856848899999999958e+01,6.200709999999999944e+00
-7.841150700000000029e+01,4.944869999999999877e+00
-7.715567000000000064e+01,4.944869999999999877e+00
-7.589982600000000446e+01,4.944869999999999877e+00
-7.464399000000000228e+01,4.944869999999999877e+00
-7.338814499999999441e+01,4.944869999999999877e+00
-7.213230900000000645e+01,4.944869999999999877e+00
-7.087646499999999605e+01,4.944869999999999877e+00
-6.962062799999999640e+01,4.944869999999999877e+00
-6.836478400000000022e+01,4.944869999999999877e+00
-6.710894799999999805e+01,4.944869999999999877e+00
-6.585310400000000186e+01,4.944869999999999877e+00
-6.459726700000000221e+01,4.944869999999999877e+00
-6.334142700000000303e+01,4.944869999999999877e+00
-6.208558699999999675e+01,4.944869999999999877e+00
-6.082974600000000009e+01,4.944869999999999877e+00
-5.957390600000000092e+01,4.944869999999999877e+00
-5.831806600000000174e+01,4.944869999999999877e+00
